Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0004000000953965,0.0005000000001018,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,1.5149000000953947,1.9145999999046808,space,0.3491000003815543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,1.926599999904738,352.0,0.0,3.2310999999047,352.0,s,1.2758000001907703,,6.622599999904651,7.1136999998093415,6.106500000000096,6.622500000000059,4.242500000000064,6.106400000095391,7.113900000095441,7.614400000095429,7.6149000000954175,8.88169999980937,565.0,8.882099999904653,2.0,9.881000000000084,0.0,0.0,0.0,10.0,1.0,0.8,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,9.881800000190765,123.0,0.0,9.884800000190808,123.0,,,,13.43100000000004,13.93100000000004,12.91519999980926,13.43100000000004,10.881800000190765,12.915099999904667,13.931099999904632,14.430500000000052,14.430500000000052,16.014800000190803,958.0,16.0150000000001,3.0,17.014499999999998,0.0,1.0,1.0,26.0,1.0,1.0,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,17.015199999809283,250.0,0.0,17.01559999990468,250.0,,,,21.214599999904635,21.713699999809364,20.697900000095387,21.21440000009545,18.03119999980936,20.6978000001908,21.713699999809364,22.213500000000067,22.213500000000067,22.78109999990465,7.0,22.78119999980936,1.0,23.78080000019077,0.0,2.0,2.0,4.0,1.0,1.6,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,23.781599999904643,331.0,0.0,23.78200000000004,331.0,,,,27.73869999980934,28.230199999809315,27.222599999904677,27.73859999990464,24.788699999809296,27.222400000095377,28.230199999809315,28.730199999809315,28.730199999809315,30.67259999990472,1333.0,30.67269999980931,3.0,31.663800000190804,0.0,3.0,3.0,28.0,1.0,1.4,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,31.66450000000009,303.0,0.0,31.66490000009537,303.0,,,,35.65540000009537,36.14709999990464,35.13880000019083,35.65540000009537,32.672500000000014,35.13859999990473,36.14709999990464,36.653699999809305,36.653900000095405,38.17240000009542,815.0,38.172500000000014,1.0,39.1639000000954,0.0,4.0,4.0,23.0,1.0,1.4,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,39.16490000009537,120.0,0.0,39.16530000019077,120.0,,,,42.93119999980934,43.43019999980936,42.41430000019079,42.93109999990463,40.18050000000005,42.41409999990469,43.43019999980936,43.92990000009547,43.930000000000064,45.86400000000003,1503.0,45.86409999990474,4.0,46.86369999980934,0.0,5.0,5.0,27.0,1.0,1.2,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,46.86440000009543,339.0,0.0,46.86490000009542,339.0,,,,50.84740000009538,51.34719999980928,50.330800000190834,50.84719999980928,47.86430000019084,50.330599999904734,51.34730000019079,51.84630000019081,51.84630000019081,53.76400000000001,1167.0,53.76419999980931,2.0,54.77130000019076,0.0,6.0,6.0,3.0,1.0,1.4,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,54.77200000000005,232.0,0.0,54.77250000000004,232.0,,,,58.13880000019083,58.635900000095376,57.63790000009544,58.13869999980932,55.77250000000004,57.63780000019074,58.635900000095376,59.137400000095454,59.137500000000045,60.42209999990473,867.0,60.42230000019083,4.0,61.41280000019083,0.0,7.0,7.0,0.0,1.0,0.8,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,61.41300000000001,147.0,0.0,61.41309999990472,147.0,,,,65.20500000000004,65.69630000019083,64.68859999990468,65.20490000009545,62.42219999980932,64.68840000009538,65.69640000009542,66.18650000000002,66.18659999990473,67.76409999990472,1004.0,67.76430000019081,2.0,68.76330000019084,0.0,8.0,8.0,2.0,1.0,1.2,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,68.76400000000001,28.0,0.0,68.7645,28.0,,,,72.32119999980932,72.8130000000001,71.80500000000006,72.32109999990473,69.77169999980936,71.80490000009547,72.8130000000001,73.3125,73.3125999999047,74.88840000009543,1100.0,74.88859999990473,4.0,75.88,0.0,9.0,9.0,6.0,1.0,1.0,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,75.88059999990469,118.0,0.0,75.88100000000009,118.0,,,,79.62190000009537,80.11309999990465,79.12069999980929,79.62180000019077,76.88850000000002,79.1205999999047,80.11319999980935,80.61269999980937,80.61269999980937,82.15519999980927,1084.0,82.15540000009537,2.0,83.14580000019077,0.0,10.0,10.0,7.0,1.0,1.2,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,83.14609999990466,357.0,0.0,83.14619999980937,357.0,,,,86.9380000000001,87.42880000019079,86.42180000019084,86.9379000000954,84.1539000000954,86.42159999990463,87.42880000019079,87.92959999990467,87.92969999980937,89.35419999980934,916.0,89.35430000019073,2.0,90.34569999980933,0.0,11.0,11.0,12.0,1.0,1.2,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,90.34609999990472,47.0,0.0,90.3461999998093,47.0,,,,94.08850000000008,94.57940000009546,93.57109999990472,94.08850000000008,91.33900000000006,93.57100000000004,94.57940000009546,95.07959999990464,95.07969999980936,96.84869999980936,1137.0,96.84900000000005,2.0,97.8459000000954,0.0,12.0,12.0,17.0,1.0,1.2,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,97.8465999999047,82.0,0.0,97.84709999990469,82.0,,,,101.63730000019076,102.12919999980932,101.1208000001908,101.63719999980935,98.85400000000004,101.1205999999047,102.12919999980932,102.61909999990472,102.61909999990472,104.0874000000954,1017.0,104.08750000000008,2.0,105.07869999980926,0.0,13.0,13.0,22.0,1.0,1.2,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,105.07900000000006,121.0,0.0,105.07919999980936,121.0,,,,109.2549000000954,109.7459000000954,108.75380000019084,109.2548000001908,106.08809999990468,108.75369999980931,109.7460000000001,110.2453000001908,110.2453000001908,112.42309999990472,1669.0,112.4231999998093,3.0,113.41250000000002,0.0,14.0,14.0,24.0,1.0,1.6,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,113.41319999980932,219.0,0.0,113.4135999999047,219.0,,,,117.00359999990474,117.4955999999047,116.48719999980926,117.00359999990474,114.42009999990466,116.48700000000008,117.49569999980928,118.00269999980937,118.00280000019076,120.42100000000003,884.0,120.42119999980936,2.0,121.41169999980934,0.0,15.0,15.0,1.0,1.0,1.0,0.3,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,121.41209999990474,298.0,0.0,121.41219999980932,298.0,,,,125.3705000000001,125.86219999980926,124.85390000009544,125.3703000001908,122.42040000009548,124.85380000019074,125.86230000019076,126.36159999990468,126.36159999990468,128.30450000000008,784.0,128.30450000000008,1.0,129.3035999999047,0.0,16.0,16.0,18.0,1.0,1.4,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,129.30459999990467,201.0,0.0,129.30490000009547,201.0,,,,132.65330000019082,133.1448000001908,132.13700000000006,132.65319999980932,130.30409999990468,132.1369000000955,133.1448000001908,133.6351999998093,133.6353000001908,135.28650000000005,866.0,135.28659999990464,4.0,136.27800000000002,0.0,17.0,17.0,25.0,1.0,0.8,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,136.2785,94.0,0.0,136.2785999999047,94.0,,,,139.63659999990466,140.12859999990474,139.1206999998093,139.63650000000007,137.28659999990464,139.1205000000001,140.12859999990474,140.62780000019077,140.62780000019077,142.57040000009545,1150.0,142.57040000009545,5.0,143.56180000019083,0.0,18.0,18.0,15.0,1.0,0.8,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,143.5624000000954,160.0,0.0,143.5626999998093,160.0,,,,147.72859999990465,148.22759999990467,147.2124000000954,147.72850000000005,144.57069999980934,147.2123000001908,148.22759999990467,148.72859999990465,148.72869999980935,150.06209999990472,867.0,150.06230000019082,1.0,151.06159999990473,0.0,19.0,19.0,19.0,1.0,1.6,0.7,Time
,,S33,1,nv,22,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952364454,,,,,,151.0625999999047,189.0,0.0,151.0630999999047,189.0,,,,154.6200999999047,155.1114000000954,154.10459999990474,154.6200999999047,152.06990000009546,154.10450000000003,155.1114000000954,155.6114000000954,155.6115000000001,157.27140000009547,1184.0,157.27159999990465,4.0,158.26080000019078,0.0,20.0,20.0,16.0,1.0,1.0,0.7,Time
